fixture_id,home_team,home_team_id,away_team_name,away_team_id,date,time,home_winner,away_winner,home_tie,away_tie,home_goals,away_goals,league_id,league_name,league_season,round
710705,Wolves,39,Liverpool,40,2021-12-04,15:00:00,False,True,False,False,0,1,39,Premier League,2021,Regular Season - 15
710701,Southampton,41,Brighton,51,2021-12-04,15:00:00,False,False,True,True,1,1,39,Premier League,2021,Regular Season - 15
710703,Watford,38,Manchester City,50,2021-12-04,17:30:00,False,True,False,False,1,3,39,Premier League,2021,Regular Season - 15
710699,Manchester United,33,Crystal Palace,52,2021-12-05,14:00:00,True,False,False,False,1,0,39,Premier League,2021,Regular Season - 15
710702,Tottenham,47,Norwich,71,2021-12-05,14:00:00,True,False,False,False,3,0,39,Premier League,2021,Regular Season - 15
710698,Leeds,63,Brentford,55,2021-12-05,14:00:00,False,False,True,True,2,2,39,Premier League,2021,Regular Season - 15
710696,Aston Villa,66,Leicester,46,2021-12-05,16:30:00,True,False,False,False,2,1,39,Premier League,2021,Regular Season - 15
710697,Everton,45,Arsenal,42,2021-12-06,20:00:00,True,False,False,False,2,1,39,Premier League,2021,Regular Season - 15
710707,Brentford,55,Watford,38,2021-12-10,20:00:00,True,False,False,False,2,1,39,Premier League,2021,Regular Season - 16
710714,Manchester City,50,Wolves,39,2021-12-11,12:30:00,True,False,False,False,1,0,39,Premier League,2021,Regular Season - 16
710713,Liverpool,40,Aston Villa,66,2021-12-11,15:00:00,True,False,False,False,1,0,39,Premier League,2021,Regular Season - 16
710706,Arsenal,42,Southampton,41,2021-12-11,15:00:00,True,False,False,False,3,0,39,Premier League,2021,Regular Season - 16
710710,Chelsea,49,Leeds,63,2021-12-11,15:00:00,True,False,False,False,3,2,39,Premier League,2021,Regular Season - 16
710715,Norwich,71,Manchester United,33,2021-12-11,17:30:00,False,True,False,False,0,1,39,Premier League,2021,Regular Season - 16
710709,Burnley,44,West Ham,48,2021-12-12,14:00:00,False,False,True,True,0,0,39,Premier League,2021,Regular Season - 16
710712,Leicester,46,Newcastle,34,2021-12-12,14:00:00,True,False,False,False,4,0,39,Premier League,2021,Regular Season - 16
710711,Crystal Palace,52,Everton,45,2021-12-12,16:30:00,True,False,False,False,3,1,39,Premier League,2021,Regular Season - 16
710721,Norwich,71,Aston Villa,66,2021-12-14,19:45:00,False,True,False,False,0,2,39,Premier League,2021,Regular Season - 17
710725,Manchester City,50,Leeds,63,2021-12-14,20:00:00,True,False,False,False,7,0,39,Premier League,2021,Regular Season - 17
710718,Brighton,51,Wolves,39,2021-12-15,19:30:00,False,True,False,False,0,1,39,Premier League,2021,Regular Season - 17
710722,Crystal Palace,52,Southampton,41,2021-12-15,19:30:00,False,False,True,True,2,2,39,Premier League,2021,Regular Season - 17
710716,Arsenal,42,West Ham,48,2021-12-15,20:00:00,True,False,False,False,2,0,39,Premier League,2021,Regular Season - 17
710723,Chelsea,49,Everton,45,2021-12-16,19:45:00,False,False,True,True,1,1,39,Premier League,2021,Regular Season - 17
710724,Liverpool,40,Newcastle,34,2021-12-16,20:00:00,True,False,False,False,3,1,39,Premier League,2021,Regular Season - 17
710728,Leeds,63,Arsenal,42,2021-12-18,17:30:00,False,True,False,False,1,4,39,Premier League,2021,Regular Season - 18
710730,Newcastle,34,Manchester City,50,2021-12-19,14:00:00,False,True,False,False,0,4,39,Premier League,2021,Regular Season - 18
710735,Wolves,39,Chelsea,49,2021-12-19,14:00:00,False,False,True,True,0,0,39,Premier League,2021,Regular Season - 18
710732,Tottenham,47,Liverpool,40,2021-12-19,16:30:00,False,False,True,True,2,2,39,Premier League,2021,Regular Season - 18
710743,Tottenham,47,Crystal Palace,52,2021-12-26,15:00:00,True,False,False,False,3,0,39,Premier League,2021,Regular Season - 19
710744,West Ham,48,Southampton,41,2021-12-26,15:00:00,False,True,False,False,2,3,39,Premier League,2021,Regular Season - 19
710740,Manchester City,50,Leicester,46,2021-12-26,15:00:00,True,False,False,False,6,3,39,Premier League,2021,Regular Season - 19
710742,Norwich,71,Arsenal,42,2021-12-26,15:00:00,False,True,False,False,0,5,39,Premier League,2021,Regular Season - 19
710736,Aston Villa,66,Chelsea,49,2021-12-26,17:30:00,False,True,False,False,1,3,39,Premier League,2021,Regular Season - 19
710737,Brighton,51,Brentford,55,2021-12-26,20:00:00,True,False,False,False,2,0,39,Premier League,2021,Regular Season - 19
710741,Newcastle,34,Manchester United,33,2021-12-27,20:00:00,False,False,True,True,1,1,39,Premier League,2021,Regular Season - 19
710755,Watford,38,West Ham,48,2021-12-28,15:00:00,False,True,False,False,1,4,39,Premier League,2021,Regular Season - 20
710754,Southampton,41,Tottenham,47,2021-12-28,15:00:00,False,False,True,True,1,1,39,Premier League,2021,Regular Season - 20
710749,Crystal Palace,52,Norwich,71,2021-12-28,15:00:00,True,False,False,False,3,0,39,Premier League,2021,Regular Season - 20
710752,Leicester,46,Liverpool,40,2021-12-28,20:00:00,True,False,False,False,1,0,39,Premier League,2021,Regular Season - 20
710748,Chelsea,49,Brighton,51,2021-12-29,19:30:00,False,False,True,True,1,1,39,Premier League,2021,Regular Season - 20
710747,Brentford,55,Manchester City,50,2021-12-29,20:15:00,False,True,False,False,0,1,39,Premier League,2021,Regular Season - 20
710753,Manchester United,33,Burnley,44,2021-12-30,20:15:00,True,False,False,False,3,1,39,Premier League,2021,Regular Season - 20
710756,Arsenal,42,Manchester City,50,2022-01-01,12:30:00,False,True,False,False,1,2,39,Premier League,2021,Regular Season - 21
710765,Watford,38,Tottenham,47,2022-01-01,15:00:00,False,True,False,False,0,1,39,Premier League,2021,Regular Season - 21
710759,Crystal Palace,52,West Ham,48,2022-01-01,17:30:00,False,True,False,False,2,3,39,Premier League,2021,Regular Season - 21
710760,Everton,45,Brighton,51,2022-01-02,14:00:00,False,True,False,False,2,3,39,Premier League,2021,Regular Season - 21
710757,Brentford,55,Aston Villa,66,2022-01-02,14:00:00,True,False,False,False,2,1,39,Premier League,2021,Regular Season - 21
710761,Leeds,63,Burnley,44,2022-01-02,14:00:00,True,False,False,False,3,1,39,Premier League,2021,Regular Season - 21
710758,Chelsea,49,Liverpool,40,2022-01-02,16:30:00,False,False,True,True,2,2,39,Premier League,2021,Regular Season - 21
710763,Manchester United,33,Wolves,39,2022-01-03,17:30:00,False,True,False,False,0,1,39,Premier League,2021,Regular Season - 21
710731,Southampton,41,Brentford,55,2022-01-11,19:45:00,True,False,False,False,4,1,39,Premier League,2021,Regular Season - 18
710734,West Ham,48,Norwich,71,2022-01-12,19:45:00,True,False,False,False,2,0,39,Premier League,2021,Regular Season - 18
710767,Brighton,51,Crystal Palace,52,2022-01-14,20:00:00,False,False,True,True,1,1,39,Premier League,2021,Regular Season - 22
710770,Manchester City,50,Chelsea,49,2022-01-15,12:30:00,True,False,False,False,1,0,39,Premier League,2021,Regular Season - 22
710771,Newcastle,34,Watford,38,2022-01-15,15:00:00,False,False,True,True,1,1,39,Premier League,2021,Regular Season - 22
710775,Wolves,39,Southampton,41,2022-01-15,15:00:00,True,False,False,False,3,1,39,Premier League,2021,Regular Season - 22
710772,Norwich,71,Everton,45,2022-01-15,15:00:00,True,False,False,False,2,1,39,Premier League,2021,Regular Season - 22
710766,Aston Villa,66,Manchester United,33,2022-01-15,17:30:00,False,False,True,True,2,2,39,Premier League,2021,Regular Season - 22
710769,Liverpool,40,Brentford,55,2022-01-16,14:00:00,True,False,False,False,3,0,39,Premier League,2021,Regular Season - 22
710774,West Ham,48,Leeds,63,2022-01-16,14:00:00,False,True,False,False,2,3,39,Premier League,2021,Regular Season - 22
710787,Brighton,51,Chelsea,49,2022-01-18,20:00:00,False,False,True,True,1,1,39,Premier League,2021,Regular Season - 24
710720,Leicester,46,Tottenham,47,2022-01-19,19:30:00,False,True,False,False,2,3,39,Premier League,2021,Regular Season - 17
710717,Brentford,55,Manchester United,33,2022-01-19,20:00:00,False,True,False,False,1,3,39,Premier League,2021,Regular Season - 17
710785,Watford,38,Norwich,71,2022-01-21,20:00:00,False,True,False,False,0,3,39,Premier League,2021,Regular Season - 23
